0,0.311,0.050039696831461,0.164845945006862,-0.084397456648135,0.067660584813906,-0.239696090050926,0.472875823065672,0.05615883544366
0.5,0.306001869282548,0.073143445834411,0.118828181168384,-0.071922974500252,0.037596210416981,-0.194541015981641,0.352236879785099,0.047774219232242
1,0.305003738565096,0.105562501475407,0.080676714083181,-0.061083105398665,0.009128233748844,-0.153331561043086,0.247355602417371,0.038753818966236
1.5,0.304005607847644,0.145250883094132,0.050884597764563,-0.051476920232403,-0.016871976084842,-0.11562925622976,0.157347033909934,0.029463823173699
2,0.304007477130192,0.190571119268784,0.029082574544244,-0.042677467909643,-0.039630961635114,-0.081037357201528,0.081413737693159,0.020248781609424
2.5,0.303009346412741,0.240772282547719,0.013987413098133,-0.034652795458677,-0.05868863668941,-0.049478551002357,0.018920570381897,0.011390252465748
3,0.298011215695289,0.296313116446798,0.003640045004245,-0.027883514673545,-0.07403465917007,-0.021427924494512,-0.030503129421233,0.00315786589805
3.5,0.312013084977837,0.360887677420708,-0.003480859183003,-0.023405062011209,-0.08659405083174,0.002112387652735,-0.0666602556639,-0.004283245253591
4,0.315014954260385,0.444715017718418,-0.006282083147012,-0.023278599798635,-0.098861853153781,0.01985301740736,-0.08831009097948,-0.011188119164521
4.5,0.311016823542933,0.571766054972251,0.010214585961902,-0.028508339231619,-0.114254371414177,0.032195749633315,-0.09300396210986,-0.018571137440614
5,0.310018692825481,0.665178747619419,0.048997444185376,-0.028731012458536,-0.108110959398308,0.053301580128413,-0.090346682975696,-0.019574888925675
5.5,0.308020562108029,0.714375071685886,0.088104392767814,-0.013803594506607,-0.081637370999444,0.072738337696504,-0.088692872454489,-0.016370530929048
6,0.305022431390577,0.694779161953822,0.127981083728883,0.017238996901762,-0.041350437213062,0.087395897367673,-0.086697233610468,-0.011110181690454
6.5,0.301024300673125,0.609724896908297,0.169297047299883,0.046547026355412,0.000963560816952,0.092518532358133,-0.080649777889523,-0.005895026574754
7,0.298026169955674,0.494190168261461,0.210864762901625,0.061999556023791,0.037994262412556,0.083270736705619,-0.070227068761742,-7.05754282884699E-05
7.5,0.295028039238222,0.366828184239204,0.242690972764248,0.063963519676517,0.060086159695795,0.064208571802769,-0.057298587709156,0.005492058714161
8,0.30202990852077,0.215702325263292,0.251081983397,0.057048454218631,0.066605803890711,0.040127152782017,-0.044274782131592,0.00912047718407
8.5,0.298031777803318,0.054491975764514,0.238887962086091,0.047957347907645,0.057779484955871,0.015265893334526,-0.037090264639705,0.009698155574427
9,0.299033647085866,-0.038381538050399,0.223028368285207,0.043532641870089,0.039465729348716,-0.013806435816509,-0.036505738322959,0.009377515521168
9.5,0.293035516368414,-0.075318177482419,0.209030894498374,0.044341068367342,0.017925445924076,-0.04261743848075,-0.038015778104287,0.011556105943798
10,0.292037385650962,-0.095513825114612,0.188499063342935,0.043875968144459,-0.006838060541447,-0.062220958495006,-0.034568936660212,0.017128286915423
10.5,0.28703925493351,-0.111558923565407,0.151413913517413,0.035688280436387,-0.040335889550176,-0.067913953052789,-0.024715485233341,0.024146733273048
11,0.292041124216058,-0.12377329142675,0.088270633037613,0.019618273343145,-0.077781981342245,-0.065865668695453,-0.016778983804075,0.03048768326097
11.5,0.289042993498607,-0.136608558018426,0.00843199301507,-0.008092676207679,-0.102603399940288,-0.065358351072854,-0.023128742405413,0.034292953192704
12,0.292044862781155,-0.150780672729058,-0.059645597702298,-0.041408711973289,-0.10973910908813,-0.069197924515023,-0.042977639178759,0.033650099761492
