0,0.829,0.059406158441742,-0.246448645335491,-0.026983650386068,0.000323519618485,-0.031201954863746,0.219714501495868,-0.183518792701815
0.5,0.824074466114213,0.03951394221731,-0.107751253356031,-0.007999717262256,0.010554734381283,-0.016235169817461,0.197667658085284,-0.14875755608135
1,0.816148932228425,0.025408912913547,0.012755617000169,0.008096429263346,0.016326479832125,-0.00644242986345,0.175042262512259,-0.115886932577418
1.5,0.833223398342638,0.015312208956428,0.114413464869251,0.020994753041541,0.017610387847947,-0.001150832487945,0.15202524557442,-0.085033683884947
2,0.83929786445685,0.008058329653652,0.196571116757446,0.030889590391106,0.014666209888569,-0.000106031595122,0.12879077089995,-0.056487302261712
2.5,0.844372330571063,0.003688469813916,0.259021132421399,0.038524817336368,0.007938823705517,-0.003546674409157,0.105482769046055,-0.030571309917516
3,0.831446796685276,0.004110907349808,0.302415628401659,0.044781718973163,-0.002281557373032,-0.011918130818047,0.082417566921827,-0.007548917674446
3.5,0.845521262799488,0.012259683239598,0.328246213372286,0.050314672678408,-0.016029858696358,-0.025505382908445,0.060061384649289,0.012577103781549
4,0.853595728913701,0.031132214122206,0.338376994158415,0.055099104630465,-0.034113713486136,-0.044546415450854,0.038597888519222,0.03064974706289
4.5,0.846670195027913,0.057544197161688,0.331894922665076,0.053271240956435,-0.060595766995137,-0.066899402091987,0.017067163708441,0.050413503366035
5,0.844744661142126,0.056526201208113,0.281151077363317,0.05234962174552,-0.095103612296305,-0.080919022051031,-0.009585294794586,0.067579651278214
5.5,0.848819127256338,0.056389503471222,0.211970637816279,0.054008960999046,-0.118146931332668,-0.07547613721228,-0.032135371568603,0.077636883833334
6,0.848893593370551,0.052946946571983,0.130171122693547,0.054138423667703,-0.118593419376273,-0.057699689847696,-0.047177335274832,0.077167391719354
6.5,0.851968059484764,0.047629194851685,0.056838631105319,0.054252163636984,-0.096512222430955,-0.036153718808,-0.049962996044644,0.070003261346324
7,0.841042525598976,0.03658465679969,0.002768173948429,0.045165707015356,-0.061421826568815,-0.012085478464693,-0.029015317062335,0.059790406049512
7.5,0.847116991713189,0.009163691779489,-0.023495420081023,0.02551953121647,-0.019121972905145,0.016795403392231,0.010377879000487,0.048061921608328
8,0.848191457827401,-0.027498633831059,-0.015487835090432,0.007478244945772,0.027625156579037,0.04259714430789,0.044861946297177,0.036978840616686
8.5,0.847265923941614,-0.044062581360167,0.019516809293359,-0.003790470533892,0.067560577862986,0.060444200194147,0.066236652312264,0.029933741684831
9,0.848340390055826,-0.039652895088554,0.062452434937389,-0.006850404896821,0.090086049290444,0.063954901109858,0.078785066210989,0.025669193189804
9.5,0.841414856170039,-0.021180780360386,0.097088673289116,-0.011286361597692,0.094346755207641,0.057052721010477,0.086020650024726,0.021409339381854
10,0.841489322284252,0.005517700331259,0.118294307534019,-0.014951133522711,0.076672908037934,0.04435358662612,0.08744343540441,0.01581429143923
10.5,0.841563788398464,0.035583280303401,0.128545686267589,-0.001558200731763,0.043282172501076,0.024930829927014,0.079166743793002,0.007797334067429
11,0.838638254512677,0.070915920180375,0.135803550305184,0.028155757789309,0.009907266194236,0.005154440144985,0.0632426812163,-0.000954696761464
11.5,0.844712720626889,0.112300184526402,0.135530052174042,0.059405178134095,-0.012269240122124,-0.001407592817374,0.053597838007272,-0.008373939111632
12,0.850787186741102,0.155097235001139,0.112803091217306,0.082845422376874,-0.018568208651387,0.005897769498698,0.061208592080831,-0.01398975372656
12.5,0.850861652855314,0.175224865914509,0.069535870870211,0.094979513183079,-0.016165836363623,0.018634441004885,0.081768062967393,-0.019441335548342
13,0.855936118969527,0.159821829888352,0.02765846680568,0.09202127166108,-0.013318769334989,0.030002385921818,0.11138899472363,-0.025016446513979
13.5,0.85701058508374,0.105870166946699,-0.001830186831168,0.075257481699422,-0.019701077442335,0.037049144750497,0.146625145779118,-0.027865294914472
14,0.854085051197952,0.032746687814394,-0.021904993779833,0.051694176198758,-0.044454133211563,0.041277947064376,0.184767557660247,-0.026668113361288
14.5,0.852159517312165,-0.046265818072468,-0.030115403177884,0.028208899865984,-0.086839071750203,0.044769713192082,0.215159997186966,-0.020967629075722
15,0.853233983426377,-0.12740818150351,-0.032634720247513,0.000738911902627,-0.137204595217875,0.044730109247437,0.230160985934041,-0.01198714943311
15.5,0.84930844954059,-0.207908641186495,-0.029122526126976,-0.023091868419194,-0.188113504363429,0.03763870879136,0.231784862734725,-0.001482211518601
16,0.854382915654803,-0.279926432064118,-0.016177829167096,-0.036567885864062,-0.231844074623392,0.021681006021807,0.222354196056949,0.008933690115741
16.5,0.856457381769015,-0.319148655873738,0.01011335454446,-0.03902963913968,-0.264333407785492,-0.001774167707677,0.203610488037103,0.019217402362172
17,0.848531847883228,-0.317931618367832,0.044785870821365,-0.025370319833281,-0.282626344781687,-0.029952678932242,0.175911131347366,0.030809366431843
17.5,0.84460631399744,-0.293210779619152,0.084704673285783,0.003614380488347,-0.285404428535274,-0.059442850356271,0.153154474860612,0.044332907782305
18,0.850680780111653,-0.259661116645196,0.124429765557953,0.035784542760876,-0.271676517163795,-0.092205222005043,0.146254172492851,0.057114615403578
18.5,0.855755246225865,-0.208181502328669,0.15391591069712,0.052149185172161,-0.239769477253768,-0.123607305094306,0.149765626790853,0.065182850875689
19,0.851829712340078,-0.127788333170559,0.175184714741626,0.049502848170649,-0.194760017561099,-0.139126025686143,0.15967988504259,0.067586231936856
19.5,0.852904178454291,-0.030657336738081,0.192429623773305,0.042744097191882,-0.142328024986863,-0.131012824990109,0.170479019201448,0.064470143367373
20,0.848978644568503,0.061334240756123,0.207401096374645,0.035166669369016,-0.088462616455173,-0.10006821706316,0.176030463682436,0.056458614843216
20.5,0.851053110682716,0.122870503625951,0.210982248697527,0.022489617806773,-0.043252948608082,-0.052677717138472,0.174363423399855,0.044080474282962
21,0.858127576796928,0.134803080782248,0.188350147443298,0.000375941812731,-0.004657349006891,-0.003659878839341,0.171595873017276,0.027484694500821
21.5,0.850202042911141,0.074365753605154,0.139067046815037,-0.02389393472799,0.031267785823362,0.038849872836735,0.172525011571494,0.00762896160985
22,0.843276509025353,-0.02192826602458,0.077258789601584,-0.047315457734401,0.06845190929754,0.073294156367611,0.170889672675902,-0.010808050213432
